issuer_name,investment_description,asset_type,par_value,cost,current_value,units_or_shares,page_number,row_id,pdf_name,pdf_stem
,VANGUARD PRIMECAPADMIRAL CLASS,,,,"229,889",,68,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD REAL ESTATEINDEX ADMIRAL,,,,"129,328",,68,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD REAL ESTATEINDEX FD INSTL,,,,"22,705",,68,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SELECTEDVALUE INVESTOR,,,,"10,868",,68,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SHORT TERMBOND INDEX ADMIRAL,,,,"80,242",,68,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SHORT TERMFEDERAL INVESTOR,,,,"9,057",,68,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SHORT TERMINFLTN PROT SEC ADMR,,,,"26,792",,68,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SHORT TERMINVMT GRADE ADMIRAL,,,,"182,951",,68,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SHORT TERMINVMT GRADE INVESTOR,,,,"27,939",,68,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SHORT-TERMGOVT BD INDEX ADM,,,,"53,456",,68,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SMALL CAPINDEX INSTL PLUS,,,,"59,305",,68,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SMALL-CAPGROWTH INDEX ADMIRAL,,,,"286,494",,68,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SMALL-CAPINDEX ADMIRAL,,,,"468,611",,68,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD SMALL-CAPVALUE INDEX ADMIRAL,,,,"2,693,228",,68,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD STARINVESTOR CLASS,,,,"160,234",,68,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD STRATEGICEQUITY INVESTOR,,,,"59,957",,68,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD STRATEGICSMALL CAP EQ INVT,,,,"52,865",,68,37,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGET RET2025 FD INVESTOR CL,,,,"680,707",,68,38,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGET RET2035 FD INVESTOR CL,,,,"437,677",,68,39,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGET RET2055 FUND INVESTOR,,,,"402,454",,68,40,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGET RETINC FD INVESTOR CL,,,,"5,086",,68,41,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGETRET 2060 FD INVESTOR,,,,"6,242",,68,42,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGETRETIREMENT 2020 INVT,,,,"54,703",,68,43,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGETRETIREMENT 2030 INVT,,,,"1,020,969",,68,44,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGETRETIREMENT 2040 INV,,,,"96,615",,68,45,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TARGETRETIREMENT 2050 INVT,,,,"997,952",,69,1,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TOTAL BONDMARKET INDEX ADMIRAL,,,,"822,787",,69,2,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TOTAL INTLSTK INDEX INST PLUS,,,,"80,642",,69,3,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TOTAL INTNLSTOCK INDEX ADMIRAL,,,,"628,001",,69,4,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TOTAL STOCKMARKET INDEX ADMIRAL,,,,"3,316,205",,69,5,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TOTALINTERNTL BD INDX ADM,,,,"52,342",,69,6,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD TTL WORLDSTK IDX ADMIRAL SHS,,,,"10,854",,69,7,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD ULTRA SHORTTERM BOND INVESTOR,,,,"18,298",,69,8,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD USGROWTH FUND INVESTOR,,,,"442,379",,69,9,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD VALUE INDEXADMIRAL,,,,"746,033",,69,10,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD WELLESLEYINCOME ADMIRAL,,,,"55,900",,69,11,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD WELLINGTONINVESTOR,,,,"72,050",,69,12,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD WINDSORINVESTOR,,,,"443,599",,69,13,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VANGUARD/WELLESLEYINCOME INVESTOR,,,,"1,173,478",,69,14,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VAUGHAN NELSONSELECT FUND CL Y,,,,641,,69,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VERSUS CAPITALREAL ASSETS CL I,,,,"33,214",,69,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VEST BITCOINSTRATEGY MANAGED VOL,,,,"1,127,962",,69,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VEST BITCOINSTRTGY MNG VOL INSTL,,,,"300,239",,69,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VEST S&P 500DIV ARISTO TGT INC I,,,,"1,481",,69,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VEST S&P 500DIV ARISTO TGT INC I,,,,"2,293",,69,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VEST US LARGECAP 10% BUFFER INVST,,,,583,,69,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VEST US LARGECAP 20% BUFFER INSTL,,,,"24,337",,69,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VEST US LARGECAP 20% BUFFER INVST,,,,"46,463",,69,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY 500 INDEX FDMEMBER CLASS SHARES,,,,"60,891",,69,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY CAPITALGROWTH FUND,,,,"4,431",,69,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY CORE PLUSINTERMEDIATE BOND FD,,,,"102,548",,69,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY FLOATINGRATE CL Y,,,,757,,69,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY GLOBALENERGY TRANSITION A,,,,891,,69,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY HIGH INCOMEFUND,,,,"19,759",,69,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY INCOME FUNDCLASS A,,,,"24,571",,69,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY INTERNATIONLFUND,,,,"68,739",,69,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY NASDAQ-100,INDEX FUND,,,"1,877,211",,69,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY NASDAQ-100 CL A,INDEX FUND,,,"1,494,841",,69,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY PRECIOUSMETALS AND MINERALS,,,,"87,195",,69,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY PRECIOUSMETALS& MINERALS A,,,,"23,687",,69,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY RS GLOBAL FDCL Y,,,,"135,110",,69,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY RS GLOBALFUND CLASS A,,,,"275,262",,69,37,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY RS LARGE CAPALPHA FUND CL A,,,,"77,531",,69,38,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY RS SCIENCEAND TECHNOLOGY CL A,,,,"19,801",,69,39,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY SCIENCE &TECHNOLOGY FD A,,,,"306,199",,69,40,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY SUSTAINABLEWORLD FUND A,,,,"28,579",,69,41,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VICTORY SYCAMOREESTABLISHED VALUE A,,,,"3,414",,69,42,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VILLERE EQUITYFUND,,,,392,,70,1,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS ALPHASIMPLEXMANAG FUTURE STRAT A,,,,"265,226",,70,2,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS ALPHASIMPLEXMANAG FUTURE STRAT I,,,,"95,335",,70,3,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS CEREDEX LRGCAP VALUE EQUITY I,,,,"114,816",,70,4,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS CEREDEX MIDCAP VALUE EQUITY I,,,,"5,263",,70,5,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS CONVERTIBLEFUND A,,,,81,,70,6,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS CONVERTIBLEFUND C,,,,"12,782",,70,7,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS DUFF & PHELPSGLBL REAL EST SECS A,,,,"2,076",,70,8,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS DUFF & PHELPSGLBL REAL EST SECS I,,,,"2,815",,70,9,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS DUFF & PHELPSRL ESTATE SECS I,,,,"2,300",,70,10,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS DUFF & PHELPSSELECT MLP ENERGY A,,,,"21,797",,70,11,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS DUFF & PHELPSWATER FUND A,,,,"80,033",,70,12,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR EMERGMKTS SMALL CAP A,,,,352,,70,13,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR HEALTHSCIENCES FUND INSTL,,,,"6,625",,70,14,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR INTLSMALL MID CAP A,,,,"12,659",,70,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR MID CAPCORE FUND CLASS A,,,,"62,953",,70,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR MID CAPCORE FUND CLASS I,,,,"2,942",,70,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR MID CAPGROWTH FUND CL A,,,,"308,048",,70,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR MID CAPGROWTH FUND CL I,,,,"30,359",,70,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR SMALL CAPGROWTH FUND CL I,,,,"150,967",,70,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR SMALL MIDCAP CORE FD CL I,,,,"159,272",,70,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR SMALLCAP CORE FUND CL A,,,,"167,649",,70,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR SMALLCAP GROWTH CL A,,,,"496,551",,70,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR SMALLCAP VALUE CLASS I,,,,"34,211",,70,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS KAR SMALLMID CAP CORE CL A,,,,"20,908",,70,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS NEWFLEET SHRTDURATION HIGH INC A,,,,"4,001",,70,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS NFJ EMERGINGMARKETS VALUE A,,,,"2,843",,70,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS NFJ LARGE CAPVALUE A,,,,337,,70,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS NFJ MID CAPVALUE A,,,,"7,883",,70,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS SEIX HIGHYIELD CL I,,,,"4,501",,70,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS SGA EMERGINGMARKETS EQUITY FD A,,,,922,,70,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS SGA EMERGINGMARKETS EQUITY FD I,,,,"14,762",,70,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS SGA GLOBALGROWTH C,,,,"9,696",,70,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS SILVANT MIDCAP GROWTH FUND A,,,,"18,417",,70,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS SILVANT MIDCAP GROWTH FUND INST,,,,"2,872",,70,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS ZEVENBERGENINNOVATIVE GR STK A,,,,"105,848",,70,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS ZEVENBERGENINNOVATIVE GR STK I,,,,"231,749",,70,37,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VIRTUS ZEVENBERGENTECHNOLOGY FUND A,,,,"24,352",,70,38,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VOYA CORPORATE LEADTRUST SERIES B,,,,"203,826",,70,39,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VOYA MULTI MANAGERINTL SMALL CAP I,,,,"90,043",,70,40,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,VULCAN VALUE PARTNERFUND INVESTOR,,,,"44,419",,70,41,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH CORE GROWTH,,,,"380,274",,70,42,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH CORE GROWTHINSTITUTIONAL,,,,"32,874",,70,43,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH EMERGINGINDIA FUND,,,,"2,246,934",,70,44,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH EMERGINGINDIA FUND INSTL CL,,,,"92,944",,70,45,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH EMERGINGMARKTS SM CAP INSTL,,,,"2,045",,71,1,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH FRONTIEREMG SM COUNTRIES INS,,,,"8,805",,71,2,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH GLOBALOPPORTUNITIES INSTL,,,,"2,212",,71,3,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH GLOBALOPPORTUNITIES RETAIL,,,,"106,758",,71,4,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH GREATERCHINA FUND INVESTOR,,,,"2,010",,71,5,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH HOISINGTONUS TREASURY,,,,"92,672",,71,6,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH INTERNATIONLOPPORTUNITIES FD,,,,"30,693",,71,7,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH MICRO CAPVALUE FD INSTL,,,,"2,649",,71,8,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH MICROCAP,,,,"532,843",,71,9,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH MICRO-CAPVALUE FUND,,,,"45,253",,71,10,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH SMALL CAPGROWTH,,,,"51,586",,71,11,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH SMALL CAPGROWTH FUND INSTL CL,,,,"24,944",,71,12,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH SMALL CAPVALUE,,,,"80,340",,71,13,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH SMALL CAPVALUE INSTITUTIONAL,,,,"7,938",,71,14,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH ULTRA GROWTH,,,,"401,612",,71,15,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH ULTRA GROWTHFUND INSTL CL,,,,"93,573",,71,16,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WASATCH US SELECTFUND INSTL,,,,"1,059",,71,17,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WCM CHINA QUALITY GROWTH FUND INSTL,,,,"14,897",,71,18,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WCM FOCUSED EMERGINGMARKETS FUND INSTL,,,,"29,059",,71,19,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WCM FOCUSED EMERGINGMARKETS INVESTOR,,,,"73,019",,71,20,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WCM FOCUSED INTERNTLOPPORTUNITIES INSTL,,,,"2,038",,71,21,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WCM FOCUSED INTLGROWTH FUND INSTL,,,,"13,880",,71,22,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WCM FOCUSED INTLGROWTH FUND INVESTOR,,,,"28,531",,71,23,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WEITZ CORE PLUSINCOME FD INSTL CL,,,,"78,604",,71,24,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WEITZ CORE PLUSINCOME FD INVESTOR,,,,"297,369",,71,25,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WEITZ MULTI CAPEQUITY INVESTOR,,,,"11,405",,71,26,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WEITZ PARTNERS IIIOPPORTUNITY FD INSTL,,,,"3,634",,71,27,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WESTERN ASSET COREBOND FUND CL I,,,,"144,223",,71,28,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WESTERN ASSET COREBOND PLUS FUND CL A,,,,"6,621",,71,29,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WESTWOOD REAL ESTATEINCOME FUND CL A,,,,948,,71,30,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WESTWOOD SALIENTGLOBAL REAL ESTATE A,,,,"4,359",,71,31,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WILLIAM BLAIR EMERGMARKETS GRTH FD CL N,,,,"47,514",,71,32,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WILLIAM BLAIR INTNATLEADERS FUND CL I,,,,"17,299",,71,33,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WILLIAM BLAIR LARGECAP GROWTH FD N,,,,"191,154",,71,34,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WILLIAM BLAIR SMALLCAP FD CLASS I,,,,"7,360",,71,35,Fidelity_401K _5500.pdf,Fidelity_401K _5500
,WILLIAM BLAIR SMALLCAP GROWTH CLASS N,,,,"57,661",,71,36,Fidelity_401K _5500.pdf,Fidelity_401K _5500
